,input,acp,output
148,"All you have to do is prepare the PC meeting, write acceptance and rejection messages, and the preface of the proceedings.",0,{decision: allow; subject: none; action: write; resource: acceptance and reject messages; condition: none; purpose: none | decision: allow; subject: none; action: prepare; resource: preface of the proceedings; condition: none; purpose: none | decision: allow; subject: none; action: prepare; resource: pc meeting; condition: none; purpose: none}
149,Here is an overview of the activities CyberChair supports or carries out.,0,{decision: allow; subject: cyberchair; action: support; resource: activity; condition: none; purpose: none}
150,"The authors of accepted papers may submit a brushed-up version of their paper, in so-called camera-ready format to the PCC, who will send them, together with the preface and the table of contents to the publisher to have the proceedings printed.",1,{decision: allow; subject: authors of accepted papers; action: submit; resource: brushed-up version of their paper; purpose: none; condition: none | decision: allow; subject: pcc; action: send; resource: preface; purpose: none; condition: none | decision: allow; subject: pcc; action: send; resource: paper; purpose: none; condition: none | decision: allow; subject: pcc; action: send; resource: table of content; purpose: none; condition: none | decision: allow; subject: publisher; action: print; resource: proceeding; purpose: none; condition: none}
151,The highest and lowest classification given to a paper are taken into account.,1,{decision: allow; subject: none; action: take; resource: highest classification given to a paper; purpose: none; condition: none | decision: allow; subject: none; action: take; resource: lowest classification given to a paper; purpose: none; condition: none}
152,"After clicking on a paper number several hyperlinks are generated to allow the paper to be downloaded, to display the abstract and to submit or update a review.",1,{decision: allow; subject: none; action: generate; resource: hyperlinks; purpose: allow the paper to be downloaded; condition: none | decision: allow; subject: none; action: generate; resource: hyperlinks; purpose: display the abstract; condition: none | decision: allow; subject: none; action: generate; resource: hyperlinks; purpose: submit or update a review; condition: none}
153,Other formats will be included in future versions of CyberChair.,0,{decision: allow; subject: other; action: include; resource: future versions of cyberchair; condition: none; purpose: none}
154,"As of this writing, CyberChair has been used successfully for 10 conferences or workshops, while currently half a dozen other conferences are planning to use it.",0,{decision: allow; subject: cyberchair; action: use; resource: cyberchair; condition: none; purpose: none}
155,Papers that have not received enough bids should be assigned based on the expertise of the reviewers.,1,{decision: allow; subject: none; action: assign; resource: papers that have not received enough bids; purpose: none; condition: none}
156,Below is a description of the latest version of CyberChair.,0,{decision: allow; subject: none; action: none; resource: description of the latest version of cyberchair; condition: none; purpose: none}
157,"March 2000, CyberChair was regularly updated to include new ideas, and suggestions by its users.",1,{decision: allow; subject: cyberchair; action: update; resource: suggestions; condition: none; purpose: to include new ideas ; and suggestions by its users | decision: allow; subject: cyberchair; action: update; resource: new ideas; condition: none; purpose: to include new ideas ; and suggestions by its users}
158,"Each reviewer gets a personal, password-protected webpage, that contains links to the papers (s)he is assigned to review, so they can be downloaded.",1,{decision: allow; subject: reviewer; action: get; resource: personal_ password-protected webpage; purpose: none; condition: none}
159,"CyberChair is based on the paper Identify the Champion, an organisational pattern language for programme committees, by Professor Oscar Nierstrasz (University of Berne, Switzerland).",0,{decision: allow; subject: cyberchair; action: identify; resource: organisational pattern; condition: none; purpose: none | decision: allow; subject: cyberchair; action: identify; resource: champion; condition: none; purpose: none}
160,"After the paper distribution, CyberChair generates a personal, password-protected webpage for each reviewer.",1,{decision: allow; subject: cyberchair; action: generate; resource: personal_ password-protected webpage; purpose: none; condition: none}
161,"Papers are classified, using the highest and the lowest classification given by the reviewers (A to D), as described in the paper mentioned above.",1,{decision: allow; subject: none; action: classify; resource: papers; purpose: none; condition: none}
162,"We decided to automate this and provide electronic review forms, by using the World Wide Web (WWW), since all reviewers were now able to use this emerging technology.",0,{decision: allow; subject: we; action: provide; resource: electronic review forms; condition: none; purpose: none | decision: allow; subject: we; action: automate; resource: manual review forms; condition: none; purpose: none}
163,"In addition, the reviewers must indicate their overall expertise on the topics that a paper covers.",1,{decision: allow; subject: reviewers; action: indicate; resource: overall expertise on the topics that a paper covers; purpose: none; condition: none}
164,"It is known to run on versions 1.5.2, 2.0.1 and 2.1.3, be it that the latter may cause deprication warnings (2.1 does not, while 2.2.1 does for sure).",0,{decision: allow; subject: none; action: none; resource: none; condition: none; purpose: none}
165,"In case conflicting reviews exist, the reviewers can use the hyperlink that enables easy communication to the other reviewers by email.",1,{decision: allow; subject: reviewers; action: use; resource: hyperlink; purpose: none; condition: conflicting reviews exist}
166,"The current implementation collects the preferences (bids), expertise levels and willingness to review papers on certain topics and the conflicts of interest of the reviewers.",1,{decision: allow; subject: current implementation; action: collect; resource: preferences; purpose: none; condition: none | decision: allow; subject: current implementation; action: collect; resource: expertise levels; purpose: none; condition: none | decision: allow; subject: current implementation; action: collect; resource: willingness to review papers on certain topics; purpose: none; condition: none | decision: allow; subject: current implementation; action: collect; resource: conflicts of interest of the reviewers; purpose: none; condition: none}
167,"In this paper we describe CyberChair, a web-based group­ware application that supports the review process for technical contributions to conferences.",0,{decision: allow; subject: cyberchair; action: support; resource: web-based group-ware application; condition: none; purpose: none}
168,CyberChair provides web pages for the reviewers to indicate their preference for papers they would like to review.,1,{decision: allow; subject: cyberchair; action: provide; resource: web pages; purpose: indicate reviewer’s preference for papers they would like to review; condition: none}
169,"Although more conference management systems exist  and many conferences use electronic uploading and some kind of reviewing system, no such system was found in the literature.",0,{decision: allow; subject: none; action: find; resource: none; condition: although more conference management systems exist and many conferences use electronic uploading and some kind of reviewing system; purpose: none}
170,"If you'd like to use CyberChair, but would rather not be bugged by installing and customizing CyberChair yourself (and use the latest, greatest version of CyberChairPRO, which is easier to work with, which has more tools, and streamlined versions of existing tools), you might want to consider delegating the submission and review process organization to a spin-off company specialized in managing this process, set up by the author of CyberChair: Borbala Online Conference Services.",0,{decision: allow; subject: cyberchair; action: assign; resource: submission; condition: none; purpose: none}
171,These overviews are currently updated at 5 minutes before the hour.,1,{decision: allow; subject: none; action: update; resource: overviews; purpose: none; condition: none}
172,"To enter the review process, authors must send their paper to the Program Committee Chair (PCC).",1,{decision: allow; subject: authors; action: send; resource: paper; purpose: enter the review process; condition: none}
173,The version described in this paper was used for ECOOP 2000 and  the International Workshop on Software Specification and  Design (IWSSD-10).,0,{decision: allow; subject: none; action: use; resource: version described in this paper; condition: none; purpose: none}
174,The maintainer (who might be the same person as the PCC) installs CyberChair.,0,{decision: allow; subject: maintainer; action: install; resource: cyberchair; condition: none; purpose: none}
175,"Therefore, a template is provided to the reviewers which they can use to fill in reviews off-line and send them by email.",0,{decision: allow; subject: none; action: provide; resource: template; condition: none; purpose: none}
176,Especially that part of the browser window must be left as is while the reviewer is filling in the review form.,1,{decision: allow; subject: reviewer; action: click; resource: button labeled ’continue’; purpose: none; condition: reviewer fill in a review form}
177,"The top frame is automatically updated every 5 minutes, to reflect the current state of the reviews of the papers.",1,{decision: allow; subject: none; action: update; resource: top frame; purpose: reflect the current state of the reviews of the papers; condition: none}
178,"In case there are less than 4 reviewers, this process is repeated with the list of reviewers who indicated a low preference for the paper.",1,{decision: allow; subject: none; action: repeat; resource: process; purpose: none; condition: there are less than 4 reviewers}
179,Chair -  Use chair or chair as login & password combination.,0,{decision: allow; subject: none; action: use; resource: chair; condition: none; purpose: none}
180,(Deprication warnings indicate that certain language constructs may no longer be supported in next versions of the language.),0,{decision: allow; subject: none; action: none; resource: none; condition: none; purpose: none}
181,"In case the ’expertise-value’ is equal, the reviewer with the least number of papers assigned so far ’gets’ the paper.",1,{decision: allow; subject: reviewer with the least number of papers assigned so far; action: get; resource: paper; purpose: none; condition: ’expertise-value’ is equal}
182,"After the program committee meeting has taken place, and papers have been selected, the (anonymous) comments can be automatically sent to the authors.",1,{decision: allow; subject: none; action: send; resource: comments; purpose: none; condition: program committee meeting has taken place | decision: allow; subject: none; action: send; resource: comments; purpose: none; condition: papers have been selected}
183,Like Java it runs on a virtual machine and is available for many platforms.,0,{decision: allow; subject: none; action: run; resource: virtual machine; condition: like java; purpose: none}
184,Other scripts are so-called administrative scripts which are either started by the maintainer or automatically at regular intervals by the system (e.g. crontab on Unix systems).,1,{decision: allow; subject: maintainer; action: start; resource: administrative scripts; purpose: none; condition: none | decision: allow; subject: system; action: start; resource: administrative scripts; purpose: none; condition: none}
185,"Moreover, collecting, maintaining and comparing reviews by the program committee chair may also become quite tedious, if not troublesome, due to the large amount of material, even when submitted by email.",0,{decision: allow; subject: none; action: collect; resource: materials; condition: none; purpose: none | decision: allow; subject: none; action: maintain; resource: materials; condition: none; purpose: none | decision: allow; subject: none; action: compare; resource: reviews; condition: none; purpose: none}
186,"Further, it allows reviewers to learn about each other’s opinions, which provides means for good preparation for the PC meeting.",1,{decision: allow; subject: reviewers; action: learn; resource: each other’s opinions; purpose: good preparation for the pc meeting; condition: none}
187,"The submission form in phase 2 is the same as the submission form in phase 1, except that authors must use it to upload their full paper file.",1,{decision: allow; subject: authors; action: upload; resource: full paper file; purpose: none; condition: none}
188,The maintainer should make sure that enough disk space is available to store the papers.,1,{decision: allow; subject: maintainer; action: make; resource: enough disk space; condition: none; purpose: none}
189,"Typically, the review process ends by organizing a Program Committee meeting, prepared by the PCC, where papers are discussed and accepted or rejected for presentation at the conference.",0,{decision: allow; subject: none; action: organize; resource: program committee meeting; condition: none; purpose: none | decision: allow; subject: none; action: prepare; resource: papers; condition: none; purpose: none}
190,Identifying the right reviewers for papers is a difficult task.,0,{decision: allow; subject: none; action: identify; resource: right reviewers; condition: none; purpose: none}
191,"Jean-Guy Schneider, Markus Lumpe and Oscar Nierstrasz describe CyberChair in Agent Coordination via Scripting Languages, Chapter 6 of the book Coordination of Internet Agents: Models, Technologies and Applications, Andrea Omic, Fanco Zambonelli, Matthias Klusch and Robert Tolksdorf (Eds.)",0,{decision: allow; subject: none; action: describe; resource: cyberchair; condition: none; purpose: none}
192,"The conflict detection and coloring scheme used to indicate the state of reviews has, as far as we know, not been used in other systems that handle review processes.",0,{decision: allow; subject: none; action: use; resource: conflict detection and coloring scheme; condition: as far as we know; purpose: none}
193,"More conference management systems exist , although we could not find publications about them in the litterature.",0,{decision: allow; subject: more conference management systems exist; action: find; resource: publications about them in the lignature; condition: none; purpose: none}
194,"at 'No', because each 'reviewer' has been assigned a bogus email address, which will bounce.",0,{decision: allow; subject: none; action: assign; resource: bogus email; condition: none; purpose: none}
195,CyberChair generates a paper distribution proposal for the PCC.,1,{decision: allow; subject: cyberchair; action: generate; resource: paper distribution proposal; purpose: none; condition: none}
196,"As soon as the full paper deadline has passed, the papers can be assigned to the reviewers.",1,{decision: allow; subject: none; action: assign; resource: papers; purpose: none; condition: none}
197,"CyberChair's functionality is described in detail in a paper, which is titled CyberChair: A Web-Based Groupware Application to Facilitate the Paper Reviewing Process.",0,{decision: allow; subject: cyberchair; action: describe; resource: cyberchair; condition: none; purpose: none}
198,Reviewers may bid in several stages.,1,{decision: allow; subject: reviewers; action: bid; resource: none; purpose: none; condition: none}
199,The pages of the reviewers are generated once by the maintainer when the paper distribution has been done.,1,{decision: allow; subject: maintainer; action: generate; resource: pages of the reviewers; purpose: none; condition: paper distribution has been done}
200,"The top frame, containing the paper numbers in colored boxes, is updated every 5 minutes by using a so-called meta tag containing the ’refresh’ option.",0,{decision: allow; subject: none; action: update; resource: top frame; condition: none; purpose: none}
201,"Further, links are provided that contain all reviews of the reviewer, and all reviews of all reviewers of the paper, respectively.",1,{decision: allow; subject: none; action: provide; resource: links; purpose: none; condition: none}
202,"If the publisher allows electronic versions, the maintainer should send or upload the proceedings, for further preparation by the publisher.",1,{decision: allow; subject: maintainer; action: send; resource: proceedings; purpose: further preparation by the publisher; condition: publisher allows electronic versions | decision: allow; subject: maintainer; action: upload; resource: proceedings; purpose: further preparation by the publisher; condition: publisher allows electronic versions}
203,The authors claim that there is no provision for a server to send asynchronous updates.,0,{decision: allow; subject: authors; action: send; resource: asynchronous updates; condition: none; purpose: none}
204,"When all submissions have arrived, suitable members of the Program Committee (PC) must be selected to review each paper.",1,{decision: allow; subject: none; action: select; resource: suitable members of the program committee (pc); purpose: none; condition: all submissions have arrived}
205,"When a reviewer reaches this maximum, he or she will not be part of the preference lists, because apparently his or her expertise is needed to review ’less popular’ papers.",1,{decision: allow; subject: reviewer; action: review; resource: ‘less popular’ papers; purpose: none; condition: reviewer reaches this maximum}
206,"It eases the submission of author information, papers and reviews instantly in electronic form, using the web.",0,{decision: allow; subject: it; action: eases; resource: submission of author information; condition: none; purpose: none | decision: allow; subject: it; action: eases; resource: reviews; condition: none; purpose: none | decision: allow; subject: it; action: eases; resource: papers; condition: none; purpose: none}
207,The Artefact Framework  uses html frames like Cyber-Chair.,0,{decision: allow; subject: none; action: use; resource: html frames; condition: none; purpose: none | decision: allow; subject: none; action: use; resource: cyber-chair; condition: none; purpose: none}
208,The table of contents and author index of the proceedings are generated by CyberChair and the camera-ready papers are prepared for electronic delivery to the publisher.,1,{decision: allow; subject: cyberchair; action: generate; resource: table of contents; purpose: none; condition: none | decision: allow; subject: cyberchair; action: generate; resource: author index; purpose: none; condition: none | decision: allow; subject: cyberchair; action: prepare; resource: camera-ready papers; purpose: electronic delivery to the publisher; condition: none}
209,Graph theory (nodes with labeled edges) is used to solve this assignment problem.,0,{decision: allow; subject: graphists; action: solve; resource: assignment problem; condition: none; purpose: none}
