,input,acp,output
143,The HCP is presented with a listing of patients for whom they are a DLHCP who need care because of satisfying the one of preceding conditions.,1,{decision: allow; subject: none; action: present; resource: listing of patients; purpose: none; condition: none}
144,The iTrust user (HCP) or administrator has been authenticated in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: none; action: authenticate; resource: hcp; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: administrator; condition: none; purpose: none}
145,"The adverse event report changes to a status of ""removed.""",1,{decision: allow; subject: none; action: change; resource: adverse event report; purpose: none; condition: none}
146,The patient is then able to write a textual description which describes the symptoms of the adverse event and to save the information.,1,{decision: allow; subject: patient; action: write; resource: textual description; purpose: none; condition: none | decision: allow; subject: patient; action: save; resource: information; purpose: none; condition: none}
147,The LHCP clicks an appointment to view more details.,1,{decision: allow; subject: lhcp; action: click; resource: appointment; purpose: view more details; condition: none}
148,Public Health Agent: A person legally authorized view and respond to reports of adverse events.,1,{decision: allow; subject: public health agent; action: view; resource: reports of adverse events; purpose: none; condition: none | decision: allow; subject: public health agent; action: respond; resource: reports of adverse events; purpose: none; condition: none}
149,The administrator will maintain  a listing of allowable immunizations that an HCP can use.,1,{decision: allow; subject: administrator; action: maintain; resource: listing of allowable immunizations; purpose: none; condition: none}
150,Display the National Drug Code and the name of the prescription.,1,{decision: allow; subject: none; action: display; resource: national drug code; purpose: none; condition: none | decision: allow; subject: none; action: display; resource: name of the prescription; purpose: none; condition: none}
151,The HCP uploads a comma-seperated value file containing one patient per row.,1,{decision: allow; subject: hcp; action: upload; resource: comma-seperated value file containing one patient per row; purpose: none; condition: none}
152,The implementation must use the Strategy pattern for epidemic detection and cause-of-death trends and the Singleton pattern for database connections.,0,{decision: allow; subject: implementation; action: use; resource: strategy pattern; condition: none; purpose: none}
153,"A user (a patient or personal health representative) can choose to view a list of his or her upcoming appointments for himself or herself, as well as appointments for the patients he or she represents (i.e., a list including appointments whose appointment date and start time is equal or later than the current date or time, sorted by time with soonest upcoming first).",1,{decision: allow; subject: user; action: view; resource: list of his or her upcoming appointments; purpose: none; condition: none | decision: allow; subject: user; action: view; resource: appointments for the patients he or she represents; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: list of his or her upcoming appointments; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: appointments for the patients he or she represents; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: list of his or her upcoming appointments; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: appointments for the patients he or she represents; purpose: none; condition: none}
154,"The HCP saves the new lab procedure, or cancels the lab procedure creation , .",1,{decision: allow; subject: hcp; action: save; resource: new lab procedure; purpose: none; condition: none | decision: allow; subject: hcp; action: cancel; resource: lab procedure creation; purpose: none; condition: none}
155,"On the patient homepage, the Patient views a notification center.",1,{decision: allow; subject: patient; action: view; resource: notification center; purpose: none; condition: none}
156,The user may try three times.,1,{decision: allow; subject: user; action: try; resource: three times; condition: none; purpose: none}
157,HIPAA rules protect patients' information and also allow a patient to dictate who can access this information.,1,{decision: allow; subject: hippa rules; action: protect; resource: patients’ information; purpose: none; condition: none}
158,The iTrust user (LCHP) has been authenticated in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: none; action: authenticate; resource: lhcp; condition: none; purpose: none}
159,The public health agent can select to see the detail of a specific report.,1,{decision: allow; subject: public health agent; action: see; resource: detail of a specific report; purpose: none; condition: none}
160,The HCP enters a MID or a patient  or name of a patient and confirms their selection .,1,{decision: allow; subject: hcp; action: enter; resource: mid; purpose: none; condition: none | decision: allow; subject: hcp; action: enter; resource: patient; purpose: none; condition: none | decision: allow; subject: hcp; action: enter; resource: name of a patient; purpose: none; condition: none | decision: allow; subject: hcp; action: confirm; resource: selection; purpose: none; condition: none}
161,The HCP is notified that the required fields contain too many characters.,1,{decision: allow; subject: none; action: notify; resource: hcp; condition: none; purpose: none}
162,An HCP can remove a previously created lab procedure for a given office visit.,1,{decision: allow; subject: hcp; action: remove; resource: previously created lab procedure; purpose: none; condition: none}
163,"The HCP has authenticated himself or herself in the iTrust Medical Records system (UC2),(UC3).",1,{decision: allow; subject: hcp; action: authenticate; resource: himself; condition: none; purpose: none}
164,A public health agent (PHA) selects a specific time period for which he or she would like to see a detailed listing of all adverse events related to prescription drugs  or immunizations  or to see trends in adverse events relate to prescription drugs  or immunizations .,1,{decision: allow; subject: public health agent (pha); action: select; resource: specific time period; purpose: none; condition: none}
165,"The fields for this use case accept the following information: letters (upper and lower case), numbers, blankspace and carriage return.",0,{decision: allow; subject: none; action: accept; resource: fields for this use case; condition: none; purpose: none}
166,A patient or personal health representative chooses to view medical records  including family history .,1,{decision: allow; subject: patient; action: view; resource: medical records; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: family history; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: medical records; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: family history; purpose: none; condition: none}
167,"The patient looks for an hospital with experience in physical services, as specified by LOINC codes of the office visits (UC15) and is given a list of the 5 most experienced Hospitals in that particular field.",1,{decision: allow; subject: patient; action: look; resource: hospital with experience in physical services; purpose: none; condition: none}
168,An LHCP can schedule an appointment with a patient .,1,{decision: allow; subject: lhcp; action: schedule; resource: appointment; purpose: none; condition: none}
169,The user (patient) has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: patient; action: authenticate; resource: himself; condition: none; purpose: none | decision: allow; subject: user; action: authenticate; resource: user; condition: none; purpose: none}
170,The administrator selects a file containing LOINC information and chooses to upload it.,1,{decision: allow; subject: administrator; action: select; resource: file containing loinc information; purpose: upload; condition: none}
171,A receiving HCP views a list of received referrals .,1,{decision: allow; subject: receiving hcp; action: view; resource: list of received referrals; purpose: none; condition: none}
172,The user can choose to examine recent trends in diagnoses.,1,{decision: allow; subject: user; action: examine; resource: recent trends in diagnoses; purpose: none; condition: none}
173,The patient selects one of these appointments and the request is saved.,1,{decision: allow; subject: patient; action: select; resource: appointments; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: request; purpose: none; condition: none}
174,"The user selects a message from the list to read by clicking the 'Read' link beside the row for the message, and then the message subject, the name of the sender, the name of the the recipient, timestamp, and the message text shall be displayed in a new page.",1,{decision: allow; subject: user; action: select; resource: message; purpose: read; condition: none}
175,The HCP can choose to remove the lab procedure as long as the status is either in transit or received.,1,{decision: allow; subject: hcp; action: remove; resource: lab procedure; purpose: none; condition: status is in transit | decision: allow; subject: hcp; action: remove; resource: lab procedure; purpose: none; condition: status is in received}
176,A Lab Technician can view his or her priority queue of lab procedures .,1,{decision: allow; subject: lab technician; action: view; resource: priority queue of lab procedures; purpose: none; condition: none}
177,A sending HCP refers the patient to another receiving HCP .,1,{decision: allow; subject: sending hcp; action: refer; resource: patients; purpose: none; condition: none}
178,The system directs the user to make a different choice.,1,{decision: allow; subject: system; action: direct; resource: user; condition: none; purpose: make a different choice}
179,HCPs can return to an office visit and modify or delete the fields of the office visit .,1,{decision: allow; subject: hcp; action: return; resource: office visit; purpose: none; condition: none | decision: allow; subject: hcp; action: modify; resource: fields of the office visit; purpose: none; condition: none | decision: allow; subject: hcp; action: delete; resource: fields of the office visit; purpose: none; condition: none}
180,"Upon reading the report, the public health agent can choose to send a ""fake email"" message to the adverse event reporter to gain more information about the report.",1,"{decision: allow; subject: public health agent; action: send; resource: ""fake email"" message; purpose: gain more information about the report; condition: none}"
181,"A patient can click ""View Full Calendar"" link to view his or her appointments in the current month together with his or her office visit dates, prescription dates, and lab procedure dates in the current month displayed on a calendar for the current month .",1,"{decision: allow; subject: patient; action: click; resource: “view full calendar"" link; purpose: view his or her appointments in the current month; condition: none | decision: allow; subject: patient; action: click; resource: “view full calendar"" link; purpose: view his or her office visit dates; condition: none | decision: allow; subject: patient; action: click; resource: “view full calendar"" link; purpose: view prescription dates; condition: none | decision: allow; subject: patient; action: click; resource: “view full calendar"" link; purpose: view lab procedure dates in the current month; condition: none}"
182,The user inputs the MID of a patient who is deceased and is prompted to try again.,1,{decision: allow; subject: user; action: input; resource: mid of a patient; condition: none; purpose: none}
183,The HCP can edit the patient according to data format 6.4  with all initial values (except patient MID) defaulting to null possibly and possibly 0 as appropriate.,1,{decision: allow; subject: hcp; action: edit; resource: patient; purpose: none; condition: none}
184,"An LHCP can see the blood pressure and glucose levels , or weight, height, and pedometer readings  for the patients he or she is monitoring, with two separate lists for physiologic and height or weight or pedometer readings .",1,{decision: allow; subject: lhcp; action: see; resource: blood pressure; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: height; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: weight; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: glucose levels; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: pedometer readings; purpose: none; condition: none}
185,A Lab Technician can record the results of a lab procedure .,1,{decision: allow; subject: lab technician; action: record; resource: results of a lab procedure; purpose: none; condition: none}
186,The HCP types a invalid zip code (zip codes are five digits) and is prompted to try again.,1,{decision: allow; subject: hcp; action: type; resource: invalid zip code; condition: none; purpose: none}
187,The HCP can choose to add or remove another registered user as a personal health representative to that patient.,1,{decision: allow; subject: hcp; action: add; resource: another registered user; purpose: none; condition: none | decision: allow; subject: hcp; action: remove; resource: another registered user; purpose: none; condition: none}
188,"The list is sorted based on the ascending alphabetical order of the patients' last names, and then first names.",1,{decision: allow; subject: none; action: sort; resource: list; purpose: none; condition: none}
189,"If a patient or personal health representative has not taken an office visit satisfaction survey for an office visit yet, the patient may choose to take the survey for an office visit (if the survey has already been taken, the patient or personal health representative will not have the ability to take the survey or view their previously submitted survey) (UC24).",1,{decision: allow; subject: patient; action: take; resource: survey; purpose: office visit; condition: patient or personal health representative has not taken an office visit satisfaction survey for an office visit yet | decision: deny; subject: patient; action: take; resource: survey; purpose: none; condition: survey has already been taken | decision: deny; subject: personal health representative; action: take; resource: survey; purpose: none; condition: survey has already been taken | decision: deny; subject: patient; action: view; resource: previously submitted survey; purpose: none; condition: survey has already been taken | decision: deny; subject: personal health representative; action: view; resource: previously submitted survey; purpose: none; condition: survey has already been taken}
190,A patient has just been diagnosed with a condition and wants to find the LHCPs in the area who have handled that condition.,1,{decision: allow; subject: patient; action: find; resource: lhcps; purpose: none; condition: none}
191,"Upon successful authentication, the user will be directed to a personalized home page based on their role.",1,{decision: allow; subject: non; action: direct; resource: user; purpose: none; condition: successful authentication}
192,The LHCP chooses to schedule an appointment with a patient (it is assumed that the LHCP and patient have already worked out the details of the appointment in person or via telephone outside of the system).,1,{decision: allow; subject: lhcp; action: schedule; resource: appointment with a patient; purpose: none; condition: none | decision: allow; subject: lhcp; action: work out; resource: details of the appointment; purpose: none; condition: none}
193,"An HCP chooses Office Visit Reminders and then to identify chronic patients who need an office visit , older patients who need a flu shot , or any patient who is overdue for an immunization .",1,{decision: allow; subject: hcp; action: choose; resource: office visit reminders; purpose: identify chronic patients who need an office visit; condition: none | decision: allow; subject: hcp; action: choose; resource: office visit reminders; purpose: identify older patients who need a flu shot; condition: none | decision: allow; subject: hcp; action: choose; resource: office visit reminders; purpose: identify any patient who is overdue for an immunization; condition: none}
194,"An unlicensed personnel can enter and edit demographic information, diagnosis, office visit notes and other medical information, and can view records.",1,{decision: allow; subject: unlicensed personnel; action: enter; resource: demographic information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: enter; resource: diagnosis; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: enter; resource: office visit notes; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: enter; resource: other medical information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: demographic information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: diagnosis; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: office visit notes; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: other medical information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: view; resource: records; purpose: none; condition: none}
195,An LHCP wants to send a message to a patient possibly and possibly that patient's personal representative  or a patient or personal representative wants to send a message to one of their DLHCP or that of a person they are representing .,1,{decision: allow; subject: lhcp; action: send; resource: message; purpose: none; condition: none}
196,The patients can choose to toggle between designating or undesignating any LHCP as being a DLHCP for themselves.,1,{decision: allow; subject: patients; action: toggle; resource: designating lhcp; purpose: none; condition: none | decision: allow; subject: patient; action: toggle; resource: undesignating lhcp; purpose: none; condition: none}
197,The user can select an appointment from the calendar to read the appointment's details .,1,"{decision: allow; subject: user; action: select; resource: appointment; purpose: ""read the appointments details""; condition: none}"
198,The patient or representative views his or her message inbox.,1,{decision: allow; subject: patient; action: view; resource: message inbox; purpose: none; condition: none | decision: allow; subject: representative; action: view; resource: message inbox; purpose: none; condition: none}
199,The patient chooses to view all LHCPs the patient has ever had an office visit with and those whom he or she had designated .,1,{decision: allow; subject: patient; action: view; resource: all lhcps the patient has ever had an office visit with; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: all lhcps those whom patient had designated; purpose: none; condition: none}
200,An HCP is able to create a patient  or disable a selected patient .,1,{decision: allow; subject: hcp; action: create; resource: patient; purpose: none; condition: none | decision: allow; subject: hcp; action: disable; resource: selected patient; purpose: none; condition: none}
201,There are ten roles in the iTrust Medical Records system.,0,{decision: allow; subject: none; action: none; resource: roles; condition: none; purpose: none}
202,Display the ICD-9CM code and the name of the diagnoses.,1,{decision: allow; subject: none; action: display; resource: icd-9cm code; purpose: none; condition: none | decision: allow; subject: none; action: display; resource: name of the diagnoses; purpose: none; condition: none}
203,He or she can select a patient and then enter data.,1,{decision: allow; subject: he; action: select; resource: patient; purpose: none; condition: none | decision: allow; subject: she; action: select; resource: patient; purpose: none; condition: none | decision: allow; subject: he; action: enter; resource: data; purpose: none; condition: none | decision: allow; subject: she; action: enter; resource: data; purpose: none; condition: none}
204,"The LHCP can view of the comprehensive patient report for the specified group, including the information below.",1,{decision: allow; subject: lhcp; action: view; resource: comprehensive patient report; purpose: none; condition: none}
205,The user inputs invalid information and is prompted to try again.,1,{decision: allow; subject: user; action: input; resource: invalid information; condition: none; purpose: none}
206,"The notification center displays, 'You haven't entered remote monitoring information for today yet' if the patient is being monitored for telemedicine but the patient or personal health representative hasn't entered remote monitoring information for the current date yet.",1,{decision: allow; subject: notification center; action: display; resource: you havent entered remote monitoring information for today yet; purpose: none; condition: patient is being monitored for telemedicine but the patient or personal health representative hasnt entered remote monitoring information for the current date yet}
207,"Currently, access to a patient's history regarding previous medical problems, previous surgery, medications, allergies and other factors is often difficult or obtainable only from a patient's recollection.",0,{decision: allow; subject: none; action: none; resource: none; condition: none; purpose: none}
208,The form validation of the system shall show the errors of all the fields in a form at the same time.,1,{decision: allow; subject: system; action: show; resource: errors; condition: none; purpose: none}
209,"The LHCP opens the message to which he or she wishes to reply , and then clicks the reply link above the message text.",1,{decision: allow; subject: lhcp; action: open; resource: message; purpose: reply; condition: none | decision: allow; subject: lhcp; action: click; resource: reply link above the message text; purpose: none; condition: none}
210,The administrator will store (1) the National Drug Code (The National Drug Code (NDC) is a universal product identifier used in the United States for drugs intended for human use.,1,{decision: allow; subject: administrator; action: store; resource: national drug code; purpose: none; condition: none}
211,Miscellaneous transaction codes 1-99 are presented in 5.5 below.,0,{decision: allow; subject: none; action: present; resource: transaction codes 1-99; condition: none; purpose: none}
212,The user interface shall be initially populated with the values of the filtering criteria from the previously saved filter.,0,{decision: allow; subject: user; action: populate; resource: user interface; condition: none; purpose: none}
213,The administrator types an invalid code information and is prompted to try again.,1,{decision: allow; subject: administrator; action: type; resource: invalid code information; condition: none; purpose: none}
214,"A patient or personal health representative can answer any of the following questions relative to a previous (in UC9, S1) office visit according to Data Format 6.13.",1,{decision: allow; subject: patient; action: answer; resource: questions; purpose: none; condition: none | decision: allow; subject: personal health representative; action: answer; resource: questions; purpose: none; condition: none}
215,The HCP has authenticated himself or herself in the iTrust Medical Records system(UC3).,1,{decision: allow; subject: hcp; action: authenticate; resource: himself; condition: none; purpose: none}
216,"Varicella (90396) two doses: at age 12 months, at age 4 years; catch up schedule: at least 3 months between dose 1 and dose 2.",0,{decision: allow; subject: none; action: two doses; resource: two doses; condition: none; purpose: none}
217,"When the date of an appointment request has passed, it is no longer displayed.",0,{decision: allow; subject: none; action: display; resource: date of an appointment request; condition: the date of an appointment request has passed; purpose: none}
218,"The receiving HCP then selects a referral to view details and is presented with the name and specialty of the sending HCP, the patient's name, the referral notes, the referral priority, the office visit date with a link to the office visit, and the time the referral was created.",1,{decision: allow; subject: receiving hcp; action: select; resource: referral; purpose: view details; condition: none}
219,The health care personnel enters a MID  of a patient and confirms their selection .,1,{decision: allow; subject: health care personnel; action: enter; resource: mid of a patient; purpose: none; condition: none | decision: allow; subject: health care personnel; action: confirm; resource: selection; purpose: none; condition: none}
220,Each row for an unread message in the message inbox is bolded.,1,{decision: allow; subject: none; action: bold; resource: each row for an unread message in the message inbox; purpose: none; condition: none}
221,"NHCS Classification of Diseases, Functioning and Disability.",0,{decision: allow; subject: none; action: none; resource: none; condition: none; purpose: none}
222,"The following use cases have been retired: 7, 14,20, 39,41.",0,{decision: allow; subject: none; action: retire; resource: use cases; condition: none; purpose: none}
223,"A prescription list is then displayed , sorted by start date (the later date is ranked earlier).",1,{decision: allow; subject: none; action: display; resource: prescription list; purpose: none; condition: none | decision: allow; subject: none; action: sort; resource: prescription list; purpose: none; condition: none}
224,The HCP may also add a patient referral (UC33).,1,{decision: allow; subject: hcp; action: add; resource: patient referral; purpose: none; condition: none}
225,The LHCP types an invalid MID and is prompted to try again.,1,{decision: allow; subject: lhcp; action: type; resource: invalid mid; condition: none; purpose: none}
226,"The patient, receiving HCP, referral notes, possibly and possibly referral priority are invalid, and the HCP is prompted to enter this information again.",0,{decision: allow; subject: receiving hcp; action: enter; resource: referral notes; condition: none; purpose: none | decision: allow; subject: receiving hcp; action: enter; resource: referral priority; condition: none; purpose: none | decision: allow; subject: receiving hcp; action: enter; resource: patient; condition: none; purpose: none}
227,"By default, the messages in the list should be ordered by timestamp, the most recent first.",1,{decision: allow; subject: none; action: order; resource: messages in the list; condition: by default; purpose: none}
228,"The user selects a message from the message inbox or outbox to read by clicking the ""Read"" link beside the row for the message, and then the message subject, the name of the sender, the name of the the recipient, timestamp, and the message text shall be displayed in a new page.",1,{decision: allow; subject: user; action: select; resource: message; purpose: read; condition: none | decision: allow; subject: user; action: click; resource: “read” link; purpose: none; condition: none}
229,"For the diagnostic information which a patient can restrict viewing, he or she can choose to enable designated licensed health care professionals, possibly and possibly other licensed health care professionals, possibly and possibly no one.",1,{decision: deny; subject: patient; action: view; resource: diagnostic information; purpose: none; condition: none | decision: allow; subject: patient; action: enable; resource: designated licensed health care professionals; purpose: none; condition: none | decision: allow; subject: patient; action: enable; resource: licensed health care professionals; purpose: none; condition: none | decision: allow; subject: patient; action: enable; resource: no one; purpose: none; condition: none}
230,"MIDs should be considered private, sensitive information.",0,{decision: allow; subject: none; action: consider; resource: mids; condition: none; purpose: none}
231,"A patient may have at most one height data point, one weight data point, and one pedometer data point in any one day, reported by him or herself, a UAP, or a personal representative .",1,{decision: allow; subject: patient; action: report; resource: one height data point; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: one height data point; purpose: none; condition: none | decision: allow; subject: personal representative; action: report; resource: one height data point; purpose: none; condition: none | decision: allow; subject: patient; action: report; resource: one weight data point; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: one weight data point; purpose: none; condition: none | decision: allow; subject: personal representative; action: report; resource: one weight data point; purpose: none; condition: none | decision: allow; subject: patient; action: report; resource: one pedometer data point; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: one pedometer data point; purpose: none; condition: none | decision: allow; subject: personal representative; action: report; resource: one pedometer data point; purpose: none; condition: none}
232,The LHCP is able to view the comprehensive group report .,1,{decision: allow; subject: lhcp; action: view; resource: comprehensive group report; purpose: none; condition: none}
233,A patient views the details of his or her referrals .,1,{decision: allow; subject: patient; action: view; resource: details of his or her referrals; purpose: none; condition: none}
234,3.2.12 UC12 Determine operational profile Use Case.,0,{decision: allow; subject: none; action: determine; resource: operational profile; condition: none; purpose: none}
235,The system shall have a privacy policy linked off of the home page.,0,{decision: allow; subject: system; action: link; resource: privacy policy; condition: none; purpose: none}
236,An HCP can remove a previously created lab procedure .,1,{decision: allow; subject: hcp; action: remove; resource: previously created lab procedure; purpose: none; condition: none}
237,The two drugs and a textual description of the possible effects of the interaction are stored.,1,{decision: allow; subject: none; action: store; resource: drugs; purpose: none; condition: none | decision: allow; subject: none; action: store; resource: textual description of the possible effects of the interaction; purpose: none; condition: none}
238,"A patient chooses to view their patient specific instructions by selecting a link named ""Patient Specific Instructions"" under the View heading in the left hand menu .",1,{decision: allow; subject: patient; action: view; resource: patient specific instructions; purpose: none; condition: none | decision: allow; subject: patient; action: select; resource: link named “patient specific instructions”; purpose: none; condition: none}
239,UC1 has completed and a patient has been created.,1,{decision: allow; subject: none; action: create; resource: patient; condition: none; purpose: none | decision: allow; subject: none; action: complete; resource: uc1; condition: none; purpose: none}
240,"The user has successfully changed his or her password (UC3, S2).",1,{decision: allow; subject: user; action: change; resource: password; purpose: none; condition: none}
241,The LHCP does not confirm the selection and is prompted to try again.,1,{decision: deny; subject: lhcp; action: confirm; resource: selection; condition: none; purpose: none}
242,"The administrator shall be allowed to assign a LT to a single hospital, and the administrator can choose among only the hospitals provided in the hospital list pull down menu.",1,{decision: allow; subject: administrator; action: assign; resource: lt to a single hospital; purpose: none; condition: none | decision: allow; subject: administrator; action: choose; resource: hospitals; purpose: none; condition: none}
243,The HCP selects one or more reasons out the nine reasons listed here for the overriding.,1,{decision: allow; subject: hcp; action: select; resource: one or more reasons; purpose: overriding; condition: none}
244,The health care professional does not confirm the selection and is prompted to try again.,1,{decision: deny; subject: health care professional; action: confirm; resource: selection; condition: none; purpose: none}
245,An LHCP chooses to view the height or weight or pedometer data monitoring details.,1,{decision: allow; subject: lhcp; action: view; resource: height; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: weight; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: pedometer daily monitoring details; purpose: none; condition: none}
246,An HCP chooses to enter or edit personal health information.,1,{decision: allow; subject: hcp; action: enter; resource: personal health information; purpose: none; condition: none | decision: allow; subject: hcp; action: edit; resource: personal health information; purpose: none; condition: none}
247,"For each patient from the monitoring list, the LHCP can choose to edit which types of remote monitoring information (blood pressure, glucose levels, height, weight, and pedometer readings) should be submitted by the patient.",1,{decision: allow; subject: lhcp; action: edit; resource: types of remote monitoring information; purpose: none; condition: none}
248,Administrator: The administrator assigns medical identification numbers and passwords to LHCPs.,1,{decision: allow; subject: administrator; action: assign; resource: medical identification numbers; purpose: none; condition: none | decision: allow; subject: administrator; action: assign; resource: passwords; purpose: none; condition: none}
249,The iTrust user (patient) has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: itrust user; action: authenticate; resource: himself; condition: none; purpose: none | decision: allow; subject: itrust user; action: authenticate; resource: herself; condition: none; purpose: none}
250,A sending HCP views a list of previously sent patient referrals .,1,{decision: allow; subject: sending hcp; action: view; resource: list of previously sent patient referrals; purpose: none; condition: none}
251,Only the applicable input entries (those whose corresponding data types of the patient are specified to be under monitoring) are displayed to the patient.,1,{decision: allow; subject: none; action: display; resource: applicable input entries; purpose: none; condition: none}
252,An LHCP wishes to reply to a message.,1,{decision: allow; subject: lhcp; action: reply; resource: message; purpose: none; condition: none}
253,The HCP is presented with a confirmation containing the name of the patient and determines if it is the patient they intend to deactivate .,1,{decision: allow; subject: none; action: present; resource: confirmation containing the name of the patient; purpose: none; condition: none | decision: allow; subject: hcp; action: determine; resource: patient they intend to deactivate; purpose: none; condition: none}
254,The user can select a laboratory procedure from the calendar to read the laboratory procedure's details .,1,"{decision: allow; subject: user; action: select; resource: laboratory procedure; purpose: ""read the laboratory procedures details""; condition: none}"
255,The administrator chooses to maintain the overriding reasons that an HCP can select from .,1,{decision: allow; subject: administrator; action: maintain; resource: overriding reasons; purpose: none; condition: none}
256,"The list of received lab procedures is sorted by priority (from most important to least important), with a secondary sort by timestamp (oldest to newest).",1,{decision: allow; subject: none; action: sort; resource: list of received lab procedures; purpose: none; condition: none}
257,The HCP is prompted to confirm that he or she wishes to remove the lab procedure.,1,{decision: allow; subject: hcp; action: confirm; resource: wish; purpose: remove the lab procedure; condition: none}
258,"The LHCP's name, specialty, and address are provided.",1,{decision: allow; subject: none; action: provide; resource: lhcp’s name; purpose: none; condition: none | decision: allow; subject: none; action: provide; resource: lhcp’s specialty; purpose: none; condition: none | decision: allow; subject: none; action: provide; resource: lhcp’s address; purpose: none; condition: none}
259,"The input data, a timestamp, and the fact that the status was reported by ""case manager"" and his or her MID are saved.",1,{decision: allow; subject: none; action: save; resource: input data; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: timestamp; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: fact; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: mid; purpose: none; condition: none}
260,Individual audit codes related to specific use cases are presented within each Use Case description.,0,{decision: allow; subject: none; action: present; resource: individual audit codes related to specific use cases; condition: none; purpose: none}
261,"The patient, UAP, or personal representative enters a glucose level outside the range 0-250.",1,{decision: allow; subject: patient; action: enter; resource: glucose level outside the range 0-250; purpose: none; condition: none | decision: allow; subject: uap; action: enter; resource: glucose level outside the range 0-250; purpose: none; condition: none | decision: allow; subject: personal representative; action: enter; resource: glucose level outside the range 0-250; purpose: none; condition: none}
262,An LHCP or UAP can add and delete patients from his or her monitoring list.,1,{decision: allow; subject: lhcp; action: add; resource: patients; purpose: none; condition: none | decision: allow; subject: lhcp; action: delete; resource: patients; purpose: none; condition: none | decision: allow; subject: uap; action: add; resource: patients; purpose: none; condition: none | decision: allow; subject: uap; action: delete; resource: patients; purpose: none; condition: none}
263,"In general, a patient does not know this non-designated health care professional, such as an emergency room doctor, and the set of approved records may be smaller than that granted to a designated licensed health care professional.",0,{decision: allow; subject: patient; action: know; resource: non-designated health care professional; condition: in general; purpose: none | decision: allow; subject: patient; action: know; resource: set of approved records; condition: in general; purpose: none}
264,"The patient chooses 'My Diagnoses"" and is presented with a listing of all their own diagnoses, sorted by diagnosis date (more recent first).",1,{decision: allow; subject: patient; action: choose; resource: ‘my diagnoses’; purpose: none; condition: none}
265,The user chooses to open his or her message inbox or outbox.,1,{decision: allow; subject: user; action: open; resource: message inbox; purpose: none; condition: none | decision: allow; subject: user; action: open; resource: message outbox; purpose: none; condition: none}
266,The HCP selects a patient to deactivate.,1,{decision: allow; subject: hcp; action: select; resource: patient; purpose: deactivate; condition: none}
267,"The user can choose a malaria diagnosis  and type in the desired zip code  and a week (which may be selected by start and end date, start date only, calendar control, dropdown, or any other suitable means) within the last year .",1,{decision: allow; subject: user; action: choose; resource: malaria diagnosis; purpose: none; condition: none | decision: allow; subject: user; action: type in; resource: desired zip code; purpose: none; condition: none | decision: allow; subject: user; action: type in; resource: week; purpose: none; condition: none}
268,The LHCP is able to view the comprehensive patient report  from a list of his or her requests.,1,{decision: allow; subject: lhcp; action: view; resource: comprehensive patient report; purpose: none; condition: none}
269,"The list of in transit lab procedures is sorted by timestamp, from oldest to most recent.",1,{decision: allow; subject: none; action: sort; resource: list of in transit lab procedures; purpose: none; condition: none}
270,The hospital ID numbers for a LT are stored in the Medical Care Personnel Affiliation database (data format 6.11).,0,{decision: allow; subject: hospital; action: store; resource: hospital id numbers; condition: none; purpose: none}
271,"The HCP selects a different Lab Technician from the list of available Lab Technicians (displayed with Lab Technician specialty and the number of pending lab procedures in his or her priority queue, grouped by priority).",1,{decision: allow; subject: hcp; action: select; resource: different lab technician; purpose: none; condition: none}
